2026-06-29T09:42:54.150,t= 757.6s | SHT  26.25 C  60.3% | DHT22   26.0 C  61.8% | DHT11   27.1 C  54.0% | CO 216.8096 mV ( 619.5 ppb) | NO2  -9.1865 mV (  36.7 ppb)
2026-06-29T09:42:55.530,t= 759.0s | SHT  26.24 C  60.4% | DHT22   26.1 C  61.7% | DHT11   27.1 C  54.0% | CO 215.5869 mV ( 616.0 ppb) | NO2 -10.6602 mV (  42.6 ppb)
2026-06-29T09:42:56.910,t= 760.4s | SHT  26.22 C  60.4% | DHT22   26.0 C  61.8% | DHT11   27.1 C  54.0% | CO 217.1143 mV ( 620.3 ppb) | NO2  -9.8096 mV (  39.2 ppb)
2026-06-29T09:42:58.290,t= 761.8s | SHT  26.24 C  60.5% | DHT22   26.1 C  61.8% | DHT11   27.1 C  54.0% | CO 218.3682 mV ( 623.9 ppb) | NO2  -8.8496 mV (  35.4 ppb)
2026-06-29T09:42:59.670,t= 763.1s | SHT  26.24 C  60.6% | DHT22   26.0 C  61.8% | DHT11   27.1 C  54.0% | CO 215.4385 mV ( 615.5 ppb) | NO2  -9.0928 mV (  36.4 ppb)
2026-06-29T09:43:01.050,t= 764.5s | SHT  26.22 C  60.7% | DHT22   26.1 C  61.8% | DHT11   27.1 C  54.0% | CO 214.0059 mV ( 611.4 ppb) | NO2  -7.1729 mV (  28.7 ppb)
2026-06-29T09:43:02.429,t= 765.9s | SHT  26.24 C  60.7% | DHT22   26.0 C  61.8% | DHT11   27.1 C  54.0% | CO 212.3809 mV ( 606.8 ppb) | NO2  -7.9951 mV (  32.0 ppb)
2026-06-29T09:43:03.810,t= 767.3s | SHT  26.25 C  60.8% | DHT22   26.1 C  61.8% | DHT11   27.1 C  54.0% | CO 213.6504 mV ( 610.4 ppb) | NO2  -7.5967 mV (  30.4 ppb)
2026-06-29T09:43:05.190,t= 768.7s | SHT  26.25 C  60.9% | DHT22   26.1 C  61.9% | DHT11   27.1 C  54.0% | CO 212.9912 mV ( 608.5 ppb) | NO2  -7.7471 mV (  31.0 ppb)
2026-06-29T09:43:06.570,t= 770.0s | SHT  26.24 C  60.9% | DHT22   26.1 C  61.9% | DHT11   27.1 C  54.0% | CO 213.9863 mV ( 611.4 ppb) | NO2  -8.1104 mV (  32.4 ppb)
2026-06-29T09:43:07.950,t= 771.4s | SHT  26.27 C  60.9% | DHT22   26.1 C  61.9% | DHT11   27.1 C  54.0% | CO 209.4053 mV ( 598.3 ppb) | NO2  -8.2607 mV (  33.0 ppb)
2026-06-29T09:43:09.330,t= 772.8s | SHT  26.25 C  60.9% | DHT22   26.1 C  61.9% | DHT11   27.1 C  54.0% | CO 211.4238 mV ( 604.1 ppb) | NO2  -8.1182 mV (  32.5 ppb)
2026-06-29T09:43:10.710,t= 774.2s | SHT  26.25 C  60.8% | DHT22   26.1 C  61.9% | DHT11   27.1 C  54.0% | CO 213.3389 mV ( 609.5 ppb) | NO2  -8.0049 mV (  32.0 ppb)
2026-06-29T09:43:12.089,t= 775.6s | SHT  26.22 C  60.7% | DHT22   26.1 C  61.9% | DHT11   27.1 C  54.0% | CO 212.8789 mV ( 608.2 ppb) | NO2  -8.4326 mV (  33.7 ppb)
2026-06-29T09:43:13.470,t= 776.9s | SHT  26.25 C  60.6% | DHT22   26.1 C  62.0% | DHT11   27.1 C  54.0% | CO 215.8945 mV ( 616.8 ppb) | NO2  -7.6875 mV (  30.8 ppb)
2026-06-29T09:43:14.850,t= 778.3s | SHT  26.24 C  60.5% | DHT22   26.0 C  61.9% | DHT11   27.1 C  54.0% | CO 209.8809 mV ( 599.7 ppb) | NO2  -8.5156 mV (  34.1 ppb)
2026-06-29T09:43:16.230,t= 779.7s | SHT  26.25 C  60.4% | DHT22   26.0 C  61.9% | DHT11   27.1 C  54.0% | CO 215.3623 mV ( 615.3 ppb) | NO2  -8.4434 mV (  33.8 ppb)
2026-06-29T09:43:17.610,t= 781.1s | SHT  26.22 C  60.4% | DHT22   26.1 C  61.9% | DHT11   27.1 C  54.0% | CO 215.0361 mV ( 614.4 ppb) | NO2  -9.0820 mV (  36.3 ppb)
2026-06-29T09:43:18.990,t= 782.5s | SHT  26.24 C  60.3% | DHT22   26.1 C  61.9% | DHT11   27.1 C  54.0% | CO 215.4629 mV ( 615.6 ppb) | NO2  -7.9219 mV (  31.7 ppb)
2026-06-29T09:43:20.370,t= 783.8s | SHT  26.24 C  60.3% | DHT22   26.1 C  61.9% | DHT11   27.1 C  54.0% | CO 213.6738 mV ( 610.5 ppb) | NO2  -7.4033 mV (  29.6 ppb)
2026-06-29T09:43:21.750,t= 785.2s | SHT  26.25 C  60.3% | DHT22   26.1 C  61.8% | DHT11   27.1 C  54.0% | CO 213.1865 mV ( 609.1 ppb) | NO2  -8.2139 mV (  32.9 ppb)
2026-06-29T09:43:23.130,t= 786.6s | SHT  26.22 C  60.3% | DHT22   26.1 C  61.8% | DHT11   27.1 C  54.0% | CO 215.3018 mV ( 615.1 ppb) | NO2  -7.6494 mV (  30.6 ppb)
2026-06-29T09:43:24.510,t= 788.0s | SHT  26.24 C  60.2% | DHT22   26.0 C  61.8% | DHT11   27.1 C  54.0% | CO 213.8623 mV ( 611.0 ppb) | NO2  -7.9639 mV (  31.9 ppb)
2026-06-29T09:43:25.890,t= 789.4s | SHT  26.24 C  60.2% | DHT22   26.1 C  61.8% | DHT11   27.1 C  54.0% | CO 214.7891 mV ( 613.7 ppb) | NO2  -7.8135 mV (  31.3 ppb)
2026-06-29T09:43:27.270,t= 790.7s | SHT  26.22 C  60.2% | DHT22   26.1 C  61.7% | DHT11   27.1 C  54.0% | CO 213.7373 mV ( 610.7 ppb) | NO2  -7.9277 mV (  31.7 ppb)
2026-06-29T09:43:28.650,t= 792.1s | SHT  26.22 C  60.2% | DHT22   26.1 C  61.8% | DHT11   27.1 C  54.0% | CO 214.2383 mV ( 612.1 ppb) | NO2  -8.3428 mV (  33.4 ppb)
2026-06-29T09:43:30.030,t= 793.5s | SHT  26.24 C  60.1% | DHT22   26.1 C  61.8% | DHT11   27.1 C  54.0% | CO 214.1768 mV ( 611.9 ppb) | NO2  -7.6221 mV (  30.5 ppb)
2026-06-29T09:43:31.410,t= 794.9s | SHT  26.22 C  60.2% | DHT22   26.1 C  61.7% | DHT11   27.1 C  54.0% | CO 214.3936 mV ( 612.6 ppb) | NO2  -8.7188 mV (  34.9 ppb)
2026-06-29T09:43:32.790,t= 796.3s | SHT  26.22 C  60.1% | DHT22   26.1 C  61.7% | DHT11   27.1 C  54.0% | CO 214.2920 mV ( 612.3 ppb) | NO2  -7.5000 mV (  30.0 ppb)
2026-06-29T09:43:34.170,t= 797.6s | SHT  26.24 C  60.1% | DHT22   26.1 C  61.7% | DHT11   27.1 C  54.0% | CO 212.5342 mV ( 607.2 ppb) | NO2  -7.6094 mV (  30.4 ppb)
2026-06-29T09:43:35.550,t= 799.0s | SHT  26.24 C  60.1% | DHT22   26.1 C  61.7% | DHT11   27.1 C  54.0% | CO 211.1641 mV ( 603.3 ppb) | NO2  -8.8281 mV (  35.3 ppb)
2026-06-29T09:43:36.930,t= 800.4s | SHT  26.22 C  60.1% | DHT22   26.1 C  61.6% | DHT11   27.1 C  54.0% | CO 209.2695 mV ( 597.9 ppb) | NO2  -7.7568 mV (  31.0 ppb)
2026-06-29T09:43:38.309,t= 801.8s | SHT  26.24 C  60.1% | DHT22   26.1 C  61.7% | DHT11   27.1 C  54.0% | CO 212.8164 mV ( 608.0 ppb) | NO2  -7.6416 mV (  30.6 ppb)
2026-06-29T09:43:39.689,t= 803.2s | SHT  26.25 C  60.1% | DHT22   26.0 C  61.6% | DHT11   27.1 C  54.0% | CO 210.7725 mV ( 602.2 ppb) | NO2  -6.7109 mV (  26.8 ppb)
2026-06-29T09:43:41.070,t= 804.5s | SHT  26.21 C  60.1% | DHT22   26.0 C  61.6% | DHT11   27.1 C  54.0% | CO 211.5957 mV ( 604.6 ppb) | NO2  -7.2676 mV (  29.1 ppb)
2026-06-29T09:43:42.450,t= 805.9s | SHT  26.24 C  60.1% | DHT22   26.1 C  61.6% | DHT11   27.1 C  54.0% | CO 211.6016 mV ( 604.6 ppb) | NO2  -7.1387 mV (  28.6 ppb)
2026-06-29T09:43:43.830,t= 807.3s | SHT  26.24 C  60.1% | DHT22   26.0 C  61.6% | DHT11   27.1 C  54.0% | CO 211.0771 mV ( 603.1 ppb) | NO2  -7.2031 mV (  28.8 ppb)
2026-06-29T09:43:45.210,t= 808.7s | SHT  26.22 C  60.1% | DHT22   26.1 C  61.6% | DHT11   27.1 C  54.0% | CO 211.0664 mV ( 603.0 ppb) | NO2  -7.2617 mV (  29.0 ppb)
2026-06-29T09:43:46.590,t= 810.1s | SHT  26.25 C  60.1% | DHT22   26.0 C  61.6% | DHT11   27.1 C  54.0% | CO 211.9180 mV ( 605.5 ppb) | NO2  -7.1377 mV (  28.6 ppb)
2026-06-29T09:43:47.970,t= 811.4s | SHT  26.24 C  60.1% | DHT22   26.0 C  61.6% | DHT11   27.1 C  54.0% | CO 212.7422 mV ( 607.8 ppb) | NO2  -7.8428 mV (  31.4 ppb)
2026-06-29T09:43:49.349,t= 812.8s | SHT  26.25 C  60.1% | DHT22   26.0 C  61.6% | DHT11   27.1 C  54.0% | CO 211.3594 mV ( 603.9 ppb) | NO2  -7.4922 mV (  30.0 ppb)
2026-06-29T09:43:50.730,t= 814.2s | SHT  26.21 C  60.1% | DHT22   26.1 C  61.6% | DHT11   27.1 C  54.0% | CO 210.6143 mV ( 601.8 ppb) | NO2  -7.2119 mV (  28.8 ppb)
2026-06-29T09:43:52.110,t= 815.6s | SHT  26.24 C  60.1% | DHT22   26.1 C  61.6% | DHT11   27.1 C  54.0% | CO 209.1221 mV ( 597.5 ppb) | NO2  -7.5840 mV (  30.3 ppb)
2026-06-29T09:43:53.490,t= 817.0s | SHT  26.24 C  60.2% | DHT22   26.1 C  61.6% | DHT11   27.1 C  54.0% | CO 210.0625 mV ( 600.2 ppb) | NO2  -8.0479 mV (  32.2 ppb)
2026-06-29T09:43:54.870,t= 818.3s | SHT  26.24 C  60.3% | DHT22   26.1 C  61.6% | DHT11   27.1 C  54.0% | CO 211.0713 mV ( 603.1 ppb) | NO2  -5.9482 mV (  23.8 ppb)
2026-06-29T09:43:56.250,t= 819.7s | SHT  26.22 C  60.4% | DHT22   26.1 C  61.6% | DHT11   27.1 C  54.0% | CO 212.1777 mV ( 606.2 ppb) | NO2  -7.0371 mV (  28.1 ppb)
2026-06-29T09:43:57.629,t= 821.1s | SHT  26.25 C  60.7% | DHT22   26.0 C  61.6% | DHT11   27.1 C  54.0% | CO 210.5947 mV ( 601.7 ppb) | NO2  -7.9883 mV (  32.0 ppb)
2026-06-29T09:43:59.010,t= 822.5s | SHT  26.24 C  60.9% | DHT22   26.1 C  61.6% | DHT11   27.1 C  54.0% | CO 207.1504 mV ( 591.9 ppb) | NO2  -6.7783 mV (  27.1 ppb)
2026-06-29T09:44:00.390,t= 823.9s | SHT  26.24 C  61.0% | DHT22   26.1 C  61.7% | DHT11   27.1 C  54.0% | CO 208.8926 mV ( 596.8 ppb) | NO2  -6.5596 mV (  26.2 ppb)
2026-06-29T09:44:01.770,t= 825.2s | SHT  26.24 C  61.1% | DHT22   26.1 C  61.7% | DHT11   27.1 C  54.0% | CO 209.3955 mV ( 598.3 ppb) | NO2  -6.9883 mV (  28.0 ppb)
2026-06-29T09:44:03.149,t= 826.6s | SHT  26.24 C  61.2% | DHT22   26.1 C  61.7% | DHT11   27.1 C  54.0% | CO 207.9775 mV ( 594.2 ppb) | NO2  -6.0859 mV (  24.3 ppb)
2026-06-29T09:44:04.530,t= 828.0s | SHT  26.22 C  61.1% | DHT22   26.1 C  61.8% | DHT11   27.1 C  54.0% | CO 210.7256 mV ( 602.1 ppb) | NO2  -5.0635 mV (  20.3 ppb)
2026-06-29T09:44:05.909,t= 829.4s | SHT  26.25 C  61.2% | DHT22   26.1 C  61.8% | DHT11   27.1 C  54.0% | CO 212.4414 mV ( 607.0 ppb) | NO2  -6.1035 mV (  24.4 ppb)
2026-06-29T09:44:07.290,t= 830.8s | SHT  26.24 C  61.2% | DHT22   26.1 C  61.8% | DHT11   27.1 C  54.0% | CO 211.1191 mV ( 603.2 ppb) | NO2  -5.6670 mV (  22.7 ppb)
2026-06-29T09:44:08.670,t= 832.1s | SHT  26.24 C  61.3% | DHT22   26.1 C  61.8% | DHT11   27.1 C  54.0% | CO 209.5557 mV ( 598.7 ppb) | NO2  -5.3701 mV (  21.5 ppb)
2026-06-29T09:44:10.050,t= 833.5s | SHT  26.24 C  61.6% | DHT22   26.1 C  61.9% | DHT11   27.1 C  54.0% | CO 205.1250 mV ( 586.1 ppb) | NO2  -5.6670 mV (  22.7 ppb)
2026-06-29T09:44:11.430,t= 834.9s | SHT  26.25 C  61.6% | DHT22   26.1 C  61.9% | DHT11   27.1 C  54.0% | CO 208.7266 mV ( 596.4 ppb) | NO2  -5.4805 mV (  21.9 ppb)
2026-06-29T09:44:12.810,t= 836.3s | SHT  26.24 C  61.6% | DHT22   26.1 C  62.0% | DHT11   27.1 C  54.0% | CO 211.8145 mV ( 605.2 ppb) | NO2  -5.4189 mV (  21.7 ppb)
2026-06-29T09:44:14.190,t= 837.7s | SHT  26.24 C  61.5% | DHT22   26.1 C  62.0% | DHT11   27.1 C  54.0% | CO 207.1162 mV ( 591.8 ppb) | NO2  -4.9443 mV (  19.8 ppb)
2026-06-29T09:44:15.570,t= 839.0s | SHT  26.25 C  61.6% | DHT22   26.1 C  62.0% | DHT11   27.1 C  54.0% | CO 207.5244 mV ( 592.9 ppb) | NO2  -4.9707 mV (  19.9 ppb)
2026-06-29T09:44:16.950,t= 840.4s | SHT  26.22 C  61.8% | DHT22   26.1 C  62.1% | DHT11   27.1 C  54.0% | CO 206.1807 mV ( 589.1 ppb) | NO2  -5.6914 mV (  22.8 ppb)
2026-06-29T09:44:18.330,t= 841.8s | SHT  26.22 C  61.9% | DHT22   26.1 C  62.1% | DHT11   27.1 C  55.0% | CO 207.5742 mV ( 593.1 ppb) | NO2  -5.1621 mV (  20.6 ppb)
2026-06-29T09:44:19.710,t= 843.2s | SHT  26.24 C  61.8% | DHT22   26.1 C  62.2% | DHT11   27.1 C  55.0% | CO 208.0576 mV ( 594.5 ppb) | NO2  -4.8516 mV (  19.4 ppb)
2026-06-29T09:44:21.090,t= 844.6s | SHT  26.22 C  61.8% | DHT22   26.1 C  62.3% | DHT11   27.1 C  55.0% | CO 207.8066 mV ( 593.7 ppb) | NO2  -5.3535 mV (  21.4 ppb)
2026-06-29T09:44:22.469,t= 845.9s | SHT  26.22 C  61.8% | DHT22   26.1 C  62.3% | DHT11   27.1 C  55.0% | CO 207.5098 mV ( 592.9 ppb) | NO2   0.3213 mV (  -1.3 ppb)
2026-06-29T09:44:23.850,t= 847.3s | SHT  26.24 C  61.7% | DHT22   26.1 C  62.3% | DHT11   27.1 C  55.0% | CO 209.4795 mV ( 598.5 ppb) | NO2   0.9707 mV (  -3.9 ppb)
2026-06-29T09:44:25.229,t= 848.7s | SHT  26.25 C  61.7% | DHT22   26.1 C  62.3% | DHT11   27.1 C  55.0% | CO 210.9639 mV ( 602.8 ppb) | NO2  -2.8809 mV (  11.5 ppb)
2026-06-29T09:44:26.610,t= 850.1s | SHT  26.27 C  61.6% | DHT22   26.1 C  62.4% | DHT11   27.1 C  55.0% | CO 209.3135 mV ( 598.0 ppb) | NO2  -6.3711 mV (  25.5 ppb)
2026-06-29T09:44:27.989,t= 851.5s | SHT  26.24 C  61.6% | DHT22   26.1 C  62.5% | DHT11   27.1 C  55.0% | CO 207.1992 mV ( 592.0 ppb) | NO2  -4.6553 mV (  18.6 ppb)
2026-06-29T09:44:29.370,t= 852.8s | SHT  26.25 C  61.7% | DHT22   26.1 C  62.5% | DHT11   27.1 C  55.0% | CO 207.4561 mV ( 592.7 ppb) | NO2  -5.4785 mV (  21.9 ppb)
2026-06-29T09:44:30.749,t= 854.2s | SHT  26.29 C  61.7% | DHT22   26.1 C  62.5% | DHT11   27.1 C  55.0% | CO 209.1016 mV ( 597.4 ppb) | NO2  -5.6895 mV (  22.8 ppb)
2026-06-29T09:44:32.130,t= 855.6s | SHT  26.27 C  61.7% | DHT22   26.1 C  62.5% | DHT11   27.1 C  55.0% | CO 207.8711 mV ( 593.9 ppb) | NO2  -6.4570 mV (  25.8 ppb)
2026-06-29T09:44:33.510,t= 857.0s | SHT  26.24 C  61.7% | DHT22   26.1 C  62.6% | DHT11   27.1 C  55.0% | CO 211.5527 mV ( 604.4 ppb) | NO2  -7.2881 mV (  29.2 ppb)
2026-06-29T09:44:34.889,t= 858.4s | SHT  26.25 C  61.8% | DHT22   26.1 C  62.6% | DHT11   27.1 C  55.0% | CO 210.2080 mV ( 600.6 ppb) | NO2  -7.3340 mV (  29.3 ppb)
2026-06-29T09:44:36.270,t= 859.7s | SHT  26.27 C  61.8% | DHT22   26.1 C  62.6% | DHT11   27.1 C  55.0% | CO 212.2900 mV ( 606.5 ppb) | NO2  -8.9590 mV (  35.8 ppb)
2026-06-29T09:44:37.650,t= 861.1s | SHT  26.27 C  61.7% | DHT22   26.1 C  62.6% | DHT11   27.1 C  55.0% | CO 211.1279 mV ( 603.2 ppb) | NO2  -7.2627 mV (  29.1 ppb)
2026-06-29T09:44:39.030,t= 862.5s | SHT  26.24 C  61.6% | DHT22   26.1 C  62.7% | DHT11   27.1 C  55.0% | CO 213.1279 mV ( 608.9 ppb) | NO2  -6.1865 mV (  24.7 ppb)
2026-06-29T09:44:40.410,t= 863.9s | SHT  26.25 C  61.6% | DHT22   26.1 C  62.6% | DHT11   27.1 C  55.0% | CO 213.7764 mV ( 610.8 ppb) | NO2  -5.6533 mV (  22.6 ppb)
2026-06-29T09:44:41.790,t= 865.3s | SHT  26.25 C  61.6% | DHT22   26.1 C  62.6% | DHT11   27.1 C  55.0% | CO 210.9766 mV ( 602.8 ppb) | NO2  -7.8291 mV (  31.3 ppb)
2026-06-29T09:44:43.170,t= 866.6s | SHT  26.27 C  61.4% | DHT22   26.1 C  62.6% | DHT11   27.1 C  55.0% | CO 210.7480 mV ( 602.1 ppb) | NO2  -6.1924 mV (  24.8 ppb)
2026-06-29T09:44:44.550,t= 868.0s | SHT  26.24 C  61.3% | DHT22   26.1 C  62.6% | DHT11   27.1 C  55.0% | CO 209.9043 mV ( 599.7 ppb) | NO2  -6.2695 mV (  25.1 ppb)
2026-06-29T09:44:45.930,t= 869.4s | SHT  26.28 C  61.3% | DHT22   26.1 C  62.6% | DHT11   27.1 C  55.0% | CO 212.2705 mV ( 606.5 ppb) | NO2  -7.3516 mV (  29.4 ppb)
2026-06-29T09:44:47.310,t= 870.8s | SHT  26.27 C  61.3% | DHT22   26.1 C  62.6% | DHT11   27.1 C  55.0% | CO 209.0781 mV ( 597.4 ppb) | NO2  -9.0508 mV (  36.2 ppb)
2026-06-29T09:44:48.689,t= 872.2s | SHT  26.25 C  61.3% | DHT22   26.1 C  62.5% | DHT11   27.1 C  55.0% | CO 208.3965 mV ( 595.4 ppb) | NO2  -7.2070 mV (  28.8 ppb)
2026-06-29T09:44:50.070,t= 873.5s | SHT  26.25 C  61.2% | DHT22   26.1 C  62.6% | DHT11   27.1 C  55.0% | CO 210.1689 mV ( 600.5 ppb) | NO2  -8.6084 mV (  34.4 ppb)
2026-06-29T09:44:51.450,t= 874.9s | SHT  26.25 C  61.1% | DHT22   26.1 C  62.5% | DHT11   27.1 C  55.0% | CO 209.6855 mV ( 599.1 ppb) | NO2  -8.1367 mV (  32.5 ppb)
2026-06-29T09:44:52.830,t= 876.3s | SHT  26.24 C  60.9% | DHT22   26.1 C  62.5% | DHT11   27.1 C  55.0% | CO 208.6494 mV ( 596.1 ppb) | NO2  -9.6436 mV (  38.6 ppb)
2026-06-29T09:44:54.210,t= 877.7s | SHT  26.24 C  60.9% | DHT22   26.1 C  62.5% | DHT11   27.1 C  55.0% | CO 210.4668 mV ( 601.3 ppb) | NO2  -8.3154 mV (  33.3 ppb)
2026-06-29T09:44:55.590,t= 879.1s | SHT  26.24 C  61.0% | DHT22   26.1 C  62.5% | DHT11   27.1 C  55.0% | CO 207.2705 mV ( 592.2 ppb) | NO2  -9.3018 mV (  37.2 ppb)
2026-06-29T09:44:56.969,t= 880.4s | SHT  26.25 C  61.0% | DHT22   26.1 C  62.5% | DHT11   27.1 C  55.0% | CO 207.7275 mV ( 593.5 ppb) | NO2  -8.7627 mV (  35.1 ppb)
2026-06-29T09:44:58.350,t= 881.8s | SHT  26.25 C  60.9% | DHT22   26.1 C  62.5% | DHT11   27.1 C  55.0% | CO 207.4414 mV ( 592.7 ppb) | NO2  -4.1680 mV (  16.7 ppb)
2026-06-29T09:44:59.730,t= 883.2s | SHT  26.25 C  60.8% | DHT22   26.1 C  62.5% | DHT11   27.1 C  55.0% | CO 206.4473 mV ( 589.8 ppb) | NO2  -1.3516 mV (   5.4 ppb)
2026-06-29T09:45:01.110,t= 884.6s | SHT  26.27 C  60.8% | DHT22   26.1 C  62.4% | DHT11   27.1 C  55.0% | CO 203.5049 mV ( 581.4 ppb) | NO2  -2.4102 mV (   9.6 ppb)
2026-06-29T09:45:02.490,t= 886.0s | SHT  26.25 C  61.0% | DHT22   26.1 C  62.4% | DHT11   27.1 C  55.0% | CO 205.2344 mV ( 586.4 ppb) | NO2  -3.7207 mV (  14.9 ppb)
2026-06-29T09:45:03.870,t= 887.3s | SHT  26.25 C  61.1% | DHT22   26.2 C  62.4% | DHT11   27.1 C  55.0% | CO 202.8936 mV ( 579.7 ppb) | NO2  -6.0693 mV (  24.3 ppb)
2026-06-29T09:45:05.250,t= 888.7s | SHT  26.27 C  61.1% | DHT22   26.1 C  62.4% | DHT11   27.1 C  55.0% | CO 204.7334 mV ( 585.0 ppb) | NO2  -6.1602 mV (  24.6 ppb)
2026-06-29T09:45:06.630,t= 890.1s | SHT  26.25 C  61.0% | DHT22   26.1 C  62.4% | DHT11   27.1 C  55.0% | CO 204.7617 mV ( 585.0 ppb) | NO2  -7.3076 mV (  29.2 ppb)
2026-06-29T09:45:08.010,t= 891.5s | SHT  26.24 C  61.0% | DHT22   26.1 C  62.4% | DHT11   27.1 C  55.0% | CO 205.1104 mV ( 586.0 ppb) | NO2  -8.2051 mV (  32.8 ppb)
2026-06-29T09:45:09.390,t= 892.9s | SHT  26.25 C  61.0% | DHT22   26.1 C  62.3% | DHT11   27.1 C  55.0% | CO 202.9219 mV ( 579.8 ppb) | NO2  -7.7734 mV (  31.1 ppb)
2026-06-29T09:45:10.770,t= 894.2s | SHT  26.24 C  61.1% | DHT22   26.1 C  62.3% | DHT11   27.1 C  55.0% | CO 206.3994 mV ( 589.7 ppb) | NO2  -9.1123 mV (  36.4 ppb)
2026-06-29T09:45:12.150,t= 895.6s | SHT  26.24 C  61.1% | DHT22   26.1 C  62.3% | DHT11   27.1 C  55.0% | CO 205.0488 mV ( 585.9 ppb) | NO2  -7.7832 mV (  31.1 ppb)
2026-06-29T09:45:13.530,t= 897.0s | SHT  26.25 C  61.1% | DHT22   26.2 C  62.3% | DHT11   27.1 C  55.0% | CO 204.5039 mV ( 584.3 ppb) | NO2  -7.6611 mV (  30.6 ppb)
2026-06-29T09:45:14.910,t= 898.4s | SHT  26.25 C  61.1% | DHT22   26.2 C  62.3% | DHT11   27.1 C  55.0% | CO 204.4033 mV ( 584.0 ppb) | NO2  -7.5762 mV (  30.3 ppb)
2026-06-29T09:45:16.290,t= 899.8s | SHT  26.24 C  61.1% | DHT22   26.1 C  62.3% | DHT11   27.1 C  55.0% | CO 205.7109 mV ( 587.7 ppb) | NO2  -8.1680 mV (  32.7 ppb)
2026-06-29T09:45:17.669,t= 901.1s | SHT  26.27 C  61.1% | DHT22   26.1 C  62.3% | DHT11   27.1 C  55.0% | CO 205.1895 mV ( 586.3 ppb) | NO2  -8.4287 mV (  33.7 ppb)
2026-06-29T09:45:19.049,t= 902.5s | SHT  26.24 C  61.1% | DHT22   26.2 C  62.3% | DHT11   27.1 C  55.0% | CO 205.0986 mV ( 586.0 ppb) | NO2  -8.3057 mV (  33.2 ppb)
2026-06-29T09:45:20.430,t= 903.9s | SHT  26.25 C  61.3% | DHT22   26.2 C  62.3% | DHT11   27.1 C  55.0% | CO 203.8340 mV ( 582.4 ppb) | NO2  -8.0625 mV (  32.2 ppb)
2026-06-29T09:45:21.810,t= 905.3s | SHT  26.25 C  61.5% | DHT22   26.2 C  62.3% | DHT11   27.1 C  55.0% | CO 203.5322 mV ( 581.5 ppb) | NO2  -7.4277 mV (  29.7 ppb)
2026-06-29T09:45:23.190,t= 906.7s | SHT  26.27 C  61.7% | DHT22   26.2 C  62.3% | DHT11   27.1 C  55.0% | CO 204.9229 mV ( 585.5 ppb) | NO2  -6.1270 mV (  24.5 ppb)
2026-06-29T09:45:24.570,t= 908.0s | SHT  26.27 C  61.8% | DHT22   26.1 C  62.3% | DHT11   27.1 C  55.0% | CO 204.0889 mV ( 583.1 ppb) | NO2  -5.8027 mV (  23.2 ppb)
2026-06-29T09:45:25.950,t= 909.4s | SHT  26.27 C  61.8% | DHT22   26.2 C  62.3% | DHT11   27.1 C  55.0% | CO 203.3242 mV ( 580.9 ppb) | NO2  -5.4736 mV (  21.9 ppb)
2026-06-29T09:45:27.330,t= 910.8s | SHT  26.25 C  61.9% | DHT22   26.2 C  62.4% | DHT11   27.1 C  55.0% | CO 201.4775 mV ( 575.7 ppb) | NO2  -6.7021 mV (  26.8 ppb)
2026-06-29T09:45:28.710,t= 912.2s | SHT  26.25 C  62.0% | DHT22   26.2 C  62.4% | DHT11   27.1 C  55.0% | CO 205.1133 mV ( 586.0 ppb) | NO2  -5.5957 mV (  22.4 ppb)
2026-06-29T09:45:30.090,t= 913.6s | SHT  26.27 C  62.0% | DHT22   26.2 C  62.4% | DHT11   27.1 C  55.0% | CO 202.6465 mV ( 579.0 ppb) | NO2  -7.2139 mV (  28.9 ppb)
2026-06-29T09:45:31.470,t= 914.9s | SHT  26.28 C  62.0% | DHT22   26.2 C  62.5% | DHT11   27.1 C  55.0% | CO 204.7842 mV ( 585.1 ppb) | NO2  -6.5518 mV (  26.2 ppb)
2026-06-29T09:45:32.849,t= 916.3s | SHT  26.29 C  62.0% | DHT22   26.2 C  62.5% | DHT11   27.1 C  55.0% | CO 203.4863 mV ( 581.4 ppb) | NO2  -8.3096 mV (  33.2 ppb)
2026-06-29T09:45:34.230,t= 917.7s | SHT  26.27 C  62.0% | DHT22   26.2 C  62.5% | DHT11   27.1 C  55.0% | CO 204.4717 mV ( 584.2 ppb) | NO2  -6.9854 mV (  27.9 ppb)
2026-06-29T09:45:35.610,t= 919.1s | SHT  26.28 C  62.0% | DHT22   26.2 C  62.5% | DHT11   27.1 C  55.0% | CO 201.7842 mV ( 576.5 ppb) | NO2  -6.3301 mV (  25.3 ppb)
2026-06-29T09:45:36.990,t= 920.5s | SHT  26.28 C  62.0% | DHT22   26.2 C  62.6% | DHT11   27.1 C  55.0% | CO 203.0674 mV ( 580.2 ppb) | NO2  -6.3281 mV (  25.3 ppb)
2026-06-29T09:45:38.369,t= 921.8s | SHT  26.28 C  62.0% | DHT22   26.2 C  62.5% | DHT11   27.1 C  55.0% | CO 205.0508 mV ( 585.9 ppb) | NO2  -6.8750 mV (  27.5 ppb)
2026-06-29T09:45:39.750,t= 923.2s | SHT  26.27 C  62.2% | DHT22   26.2 C  62.6% | DHT11   27.1 C  55.0% | CO 205.2939 mV ( 586.6 ppb) | NO2  -7.1113 mV (  28.4 ppb)
